diagnostics_Image-original_Mean,diagnostics_Image-original_Maximum,original_shape2D_Elongation,original_shape2D_MajorAxisLength,original_shape2D_MaximumDiameter,original_shape2D_MeshSurface,original_shape2D_MinorAxisLength,original_shape2D_Perimeter,original_shape2D_PerimeterSurfaceRatio,original_shape2D_PixelSurface,original_shape2D_Sphericity,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,Mammography_Equipment,Tipo_Tejido
196.9323150832932,4095.0,0.4975233972393481,2184.785978105198,2322.026054978712,1727749.5,1086.9821420677902,5939.646245367594,0.0034377936415942,1727750.0,0.7844851735939996,585.0,1919.0,2759328648407.0,6.29933715144659,599.0,4.465211783867683,4095.0,412.404200861472,1140.197861380408,1025.0,8.0,4087.0,262.88715907795626,1263.750278097917,1.0822508905357493,2759328648407.0,0.0161689810967192,297013.6022961063,2584.918043523114,15552141.37426854,87883.01853646587,1858.5010879761835,38.56544463170877,0.959342022044221,4.752636447304669,3.747219475590884,15.977891431460028,0.2948904477832812,0.2032050492392105,0.9985740449135304,0.9723659751269628,-0.2756315685507407,0.9843434542657328,0.2016696287289895,46.151209439049325,0.0008771244870597,10.859205438576932,0.9696022777536109,0.0064233338047139,92.30241887809863,7.275445195870692,474.2666331519731,25837.952303516555,0.0162602349132623,464.5790207448954,2649.026375259829,1.3167089042539868,3240.090504440768,0.0218742671758066,0.0028026970973358,6.7014998173846205,1368419.8005414633,0.8611683757050468,0.9197088699175228,0.134486323885164,0.9429370894583166,2523.2275287757197,0.0018320792042684,25837.952303516555,0.0162602349132623,464.5790207448954,2649.026375259829,1.3167089042539868,3240.090504440768,0.0218742671758066,0.0028026970973358,1368419.8005414633,0.8611683757050468,0.9429370894583166,2523.2275287757197,0.0018320792042684,6.7014998173846205,0.9197088699175228,0.134486323885164,6.921706138278768,1284669.2482755028,0.7435504258576199,0.1585235677883224,27935.95708985675,475.3435428036744,2602.694359716394,1.5054747503979165,3629.6119415424687,0.0240872782403507,0.0052004748000774,0.8868135179022171,2361.937046126144,0.0022287444513867,11.083458957527649,1.0299483214802933e-05,51353.65895752391,0.1291771356232509,0.2111447047278707,SIEMENS_Mammomat Inspiration,C
248.7528069236062,3857.0,0.534451586454553,2393.2869316783376,2510.009760937196,2234255.5,1279.095997476437,6591.518395093764,0.0029502079753608,2234256.0,0.803870111286415,579.0,1851.0,3429414256391.0,6.260735986597963,586.0,5.064023244807451,3857.0,401.66994298896185,1117.1220222749766,1001.0,9.0,3848.0,254.4051949050507,1238.9206965199323,1.2182539731865467,3429414256391.0,0.0167416267211308,286962.8796137009,2482.987791621448,16505459.364341203,93993.34306828587,1792.5280555595316,41.309123887754254,0.9549478826684004,4.926641293408838,3.794711968597168,17.037329453833145,0.2883065476448774,0.1965789795054864,0.9982915860171788,0.9698200524317364,-0.26350819907664,0.9813598376904004,0.1959753674973866,45.22370018810385,0.0008753055472203,10.868892398813092,0.968285085170284,0.0057174965251421,90.44740037620768,7.234868754725222,458.4592948618215,34660.540335003,0.0168052000931898,452.1709293021962,2548.5387437217846,1.3060113290301183,3061.420674728447,0.0217058241723483,0.0024918720393086,6.6528339475570855,1787137.7934122316,0.8664956726616392,0.9231211642712384,0.132512707405826,0.9453322385037036,2434.1793838684,0.0016952587140265,34660.540335003,0.0168052000931898,452.1709293021962,2548.5387437217846,1.3060113290301183,3061.420674728447,0.0217058241723483,0.0024918720393086,1787137.7934122316,0.8664956726616392,0.9453322385037036,2434.1793838684,0.0016952587140265,6.6528339475570855,0.9231211642712384,0.132512707405826,6.867873501510817,1680943.7830123317,0.7523505735297709,0.1521232659142043,37405.079951446925,459.2723507170269,2502.4241376100144,1.4832789975723462,3423.262208090747,0.0216513836774327,0.0046422346994664,0.8914065427894864,2284.4110444122985,0.0020332115506584,17.198834279274354,7.38056515334556e-06,46960.48857472818,0.1466165125626095,0.1288049780652364,SIEMENS_Mammomat Inspiration,C
300.2463221364207,4028.0,0.61923946797172,2560.534496902852,2707.001662356342,2952101.5,1585.584019585358,7356.76312782198,0.0024920427457599,2952102.0,0.8279112839745197,607.0,1450.0,3460939105498.0,5.809868163847176,424.0,6.825188000915617,4028.0,273.4585908497912,1017.3501593102136,983.0,8.0,4020.0,177.46561314746327,1082.757746456727,1.0579407796255509,3460939105498.0,0.0220742789548033,137362.99086353378,1894.1431076542815,4944471.937626615,26177.900684062268,827.3339176245329,48.01153219558588,0.8903026634674295,5.366351743323631,3.901776160126743,19.213801162513303,0.2719336689442235,0.1802142502421539,0.9981822025749088,0.968581369535488,-0.1879812317635689,0.9419932415586992,0.1800780525823744,41.2227183880084,0.0010062287998156,10.52367903567175,0.9826771888106576,0.0047033374641239,82.44543677601678,6.756125842839071,218.83636245502973,61170.1052472737,0.0222691424364495,211.0652767439516,1938.5647276612708,1.2683523520535305,2329.250772974912,0.0175857142313259,0.0021660993655535,6.165482808589515,2411349.5210409723,0.8778583219867712,0.9304742857800984,0.1133277130161526,0.9503611445348265,1852.3483152472509,0.001466996511769,61170.1052472737,0.0222691424364495,211.0652767439516,1938.5647276612708,1.2683523520535305,2329.250772974912,0.0175857142313259,0.0021660993655535,2411349.5210409723,0.8778583219867712,0.9503611445348265,1852.3483152472509,0.001466996511769,6.165482808589515,0.9304742857800984,0.1133277130161526,6.380797737436375,2278149.809147516,0.7717043005788811,0.1379661756043766,65165.52305103279,219.8997109712228,1918.2420573543868,1.4354043322351329,2623.11284637184,0.0187375958752812,0.0040420056065868,0.9012878318943964,1752.0944864032476,0.001777305367039,28.693920392127914,3.6121961983079023e-06,66352.17403950333,0.0731068983575443,0.1020179720697222,SIEMENS_Mammomat Inspiration,B
303.0923924631887,3946.0,0.6070234775123732,2576.4636682749024,2692.004643383811,2943976.5,1563.9739356005166,7290.194585327046,0.0024763086883767,2943977.0,0.8343206275337193,641.0,1456.0,3497049987815.0,5.755678416572053,401.0,6.860080893243253,3941.0,265.43801949620484,1027.6885563304334,986.0,8.0,3933.0,169.23047418364234,1089.8926248362156,1.135302030699499,3497049987815.0,0.0232149707653047,131722.1648598457,1919.637224639724,4580434.353817493,26649.802100048564,791.4621092897635,49.10601903999038,0.8831599310395785,5.449799628257464,3.917707642555743,19.40570305183517,0.2680066687389997,0.1761866767370914,0.9980460434653344,0.967339724243744,-0.1775528459436379,0.9329505141840404,0.1770783410340577,41.64190440022262,0.0010503063216945,10.4863536676566,0.972293499347629,0.0044919173027552,83.28380880044524,6.695248206694454,210.1420320824384,64153.21991427749,0.0233618297837555,203.7588542354821,1964.3359670365285,1.2570797539756815,2340.771709752483,0.0166601642631088,0.0020415882901741,6.105490871495326,2420505.717875364,0.8814435603882508,0.9327756297009114,0.1077474375159682,0.951935375680681,1880.1609880682772,0.0013942979919139,64153.21991427749,0.0233618297837555,203.7588542354821,1964.3359670365285,1.2570797539756815,2340.771709752483,0.0166601642631088,0.0020415882901741,2420505.717875364,0.8814435603882508,0.951935375680681,1880.1609880682772,0.0013942979919139,6.105490871495326,0.9327756297009114,0.1077474375159682,6.314592517845146,2290120.9892254598,0.7779004351003623,0.1334767816073341,68344.33998872954,210.85306998974968,1943.507957772768,1.4204499559609332,2626.6756496399257,0.0177612703241404,0.0038225010292247,0.9043901516742676,1781.5095130762834,0.0016878535359046,30.72351611671241,3.427232894084868e-06,63378.89672630582,0.0750633595150886,0.0905679939877299,SIEMENS_Mammomat Inspiration,B
169.7488989891944,4095.0,0.4571097093418935,2164.517012377687,2319.0053902481554,1547717.5,989.4217423935484,5672.79343162518,0.0036652641270937,1547718.0,0.7774165987557012,466.0,1841.0,2299981156539.0,6.379665047299334,690.0,3.806921084586049,3715.0,428.55567135403606,1088.2415071737876,1001.0,9.0,3706.0,290.9164483129596,1219.035132734968,0.8434426444556083,2299981156539.0,0.0142530067527557,301777.0769062845,2405.3638833725145,13649552.803162988,69441.3653945729,1889.5984921102613,38.333779819968825,0.9602332712843804,4.671612315007322,3.738937346305488,16.509818198240755,0.3033711153273842,0.2131295406360972,0.9982851614573388,0.9702551205696416,-0.2907490200615575,0.9876684729387776,0.2097770243910832,44.07434293667849,0.0008231912239106,10.901130357909922,0.9702799013394068,0.0081506458849785,88.14868587335698,7.361655152743319,481.9830679825576,20334.34209806346,0.0143753041449463,470.9334568051311,2483.4584502447096,1.3545290212388117,3015.2790051557654,0.0265498984124979,0.0031849121304478,6.798510801714329,1208516.9332740912,0.854357539395752,0.9139475020643296,0.1573544058100351,0.9398232258353154,2365.910459734004,0.002264773074814,20334.34209806346,0.0143753041449463,470.9334568051311,2483.4584502447096,1.3545290212388117,3015.2790051557654,0.0265498984124979,0.0031849121304478,1208516.9332740912,0.854357539395752,0.9398232258353154,2365.910459734004,0.002264773074814,6.798510801714329,0.9139475020643296,0.1573544058100351,7.022126432509408,1130314.8407306755,0.730310586767535,0.1714707667997341,22059.635105361573,483.01140306657936,2422.948139777401,1.5453008881462902,3366.2508874355663,0.0265947713077362,0.0057622568775677,0.8797780560369094,2200.5212259095147,0.0026230327590618,11.119323596192928,1.3133742659816556e-05,39106.531641586094,0.1562362056986201,0.1776813535866624,SIEMENS_Mammomat Inspiration,B
201.0034253008954,4069.0,0.484051581630136,2276.564795026764,2482.544662236714,1797339.5,1101.9747897161917,6146.908222038463,0.0034200039681086,1797340.0,0.7731491141510232,496.0,1957.0,2854843596364.0,6.419839878494169,725.0,3.648261010207735,4069.0,453.1756440789296,1120.5582082410674,1004.0,8.0,4061.0,308.1378156061301,1260.306105784874,0.8911478332463357,2854843596364.0,0.0140514315469705,332720.7822222029,2570.2339814447514,15895706.505135918,85213.2317642675,2087.1678802200136,39.57395802225917,0.9627844270417264,4.765379506768231,3.7612081259594894,16.86511617873254,0.2979659163597659,0.2071751574621906,0.9985192602741856,0.9721590153073052,-0.2899907031413044,0.987838245916552,0.2051608500994773,45.368882517594734,0.0007951786367452,10.975107245142146,0.9727741773833918,0.0073521218415293,90.73776503518944,7.401696430999872,531.6854595605681,23256.973018046592,0.0141040762920291,523.5690582352679,2649.9613949206587,1.3448040394092255,3189.789055364795,0.0265410535183143,0.0030085601185693,6.831522703498095,1416744.657465278,0.8591777923855232,0.9174413299653932,0.1567302951815551,0.9420125712464944,2529.516551123179,0.0021787544180448,23256.973018046592,0.0141040762920291,523.5690582352679,2649.9613949206587,1.3448040394092255,3189.789055364795,0.0265410535183143,0.0030085601185693,1416744.657465278,0.8591777923855232,0.9420125712464944,2529.516551123179,0.0021787544180448,6.831522703498095,0.9174413299653932,0.1567302951815551,7.049444685320063,1327761.8988627638,0.7387371887693835,0.1643824357033745,25255.19997663213,532.4804528122042,2587.966420376779,1.5218795553428957,3551.5875382509707,0.02424198436165,0.0053454691701117,0.8842685579801262,2359.798497223675,0.0025019969460902,11.05156261693052,1.1459621054428278e-05,49988.46837316326,0.1475493104071142,0.2028012111046407,SIEMENS_Mammomat Inspiration,B
300.3364711077723,3581.0,0.504658615561158,2311.2063935952733,2510.0049800747406,1932223.5,1166.3702188678876,6268.412839396491,0.0032441448100576,1932224.0,0.7860967855600304,1391.0,1677.0,4586220814030.0,4.346589370035694,144.0,30.86821538161801,3581.0,101.3905527637251,1531.1032002500745,1536.0,27.0,3554.0,60.15621020380744,1540.6313976684337,-2.236403921455366,4586220814030.0,0.0637423657243278,29268.09366577113,3739.525646287481,945039.9576795864,-4700.903856106965,175.11297030647154,3.612554502895248,0.95957427449998,1.4219614927393385,2.172414673671829,1.5905800160617596,0.5315302639230677,0.4775603899845764,0.9998235150244514,0.9902285206538548,-0.3429982543268075,0.974236272941702,0.4518753490836007,60.80008669678511,0.0103873697037538,7.1947238841227374,0.994770695082491,0.0220654459676408,121.60017339357024,5.309051872222042,44.68138120234171,94847.89537176794,0.0635988105865153,53.12996348950201,3745.571298296104,2.088902180377873,7776.464008711588,0.0018080433416308,0.0014973878332909,5.364650502950157,947382.5312854756,0.6352529165147183,0.7718292496108111,0.4102623086274518,0.8252397037381028,3092.8786889231333,0.0014475922273146,94847.89537176794,0.0635988105865153,53.12996348950201,3745.571298296104,2.088902180377873,7776.464008711588,0.0018080433416308,0.0014973878332909,947382.5312854756,0.6352529165147183,0.8252397037381028,3092.8786889231333,0.0014475922273146,5.364650502950157,0.7718292496108111,0.4102623086274518,5.538510234112594,929871.1346313884,0.4812439627245021,0.3618519676407405,123164.52886932364,46.93762878221752,3739.2090523665993,2.482782534530158,9244.823991421285,0.0016435029734535,0.0012207707446413,0.6925032731424744,2593.9217242813347,0.0011331288693472,8.560879387456819,7.517940229124837e-06,11160.47545930207,0.0049901790811465,0.2574103524309718,SIEMENS_MAMMOMAT Revelation,B
238.4525661902055,3895.0,0.4792130429112777,2116.653394177393,2290.003493447117,1536042.5,1014.3279138122329,5641.226981171331,0.0036725721984719,1536043.0,0.7788126081521081,1348.0,1726.0,3652742966484.0,4.747665980601092,183.0,16.985517160599056,3895.0,129.22573029162885,1529.1584610587074,1534.0,5.0,3890.0,77.6382109817169,1542.0834272483155,-1.6886903436592355,3652742966484.0,0.0488740778708739,39695.697566476265,3869.513399502266,942388.6916335789,-5678.004497016185,240.7352272819996,3.580928716590894,0.9706861079083812,1.4103873444907291,2.172365022898461,1.5917362550912837,0.5349986886407878,0.48208315018656,0.9998529848515476,0.991102893402928,-0.3975008757495978,0.9884114024963648,0.4532673673603696,61.727018596890886,0.0079412778247103,7.600057290205448,0.9889911973057256,0.0172629064300528,123.45403719378176,5.723329940921617,61.07903899964763,58046.16424280773,0.0492344735700768,69.64058681965835,3878.9675472063,2.1230841392600683,8158.612732765947,0.0010089689008792,0.0006680924712884,5.763495181091742,743031.7962889767,0.6302359477723654,0.7675397108023668,0.4256290539223753,0.8221640575033031,3192.2551132143594,0.0006146444126672,58046.16424280773,0.0492344735700768,69.64058681965835,3878.9675472063,2.1230841392600683,8158.612732765947,0.0010089689008792,0.0006680924712884,743031.7962889767,0.6302359477723654,0.8221640575033031,3192.2551132143594,0.0006146444126672,5.763495181091742,0.7675397108023668,0.4256290539223753,5.950797946419317,732293.4195520568,0.4767401821121263,0.3673989256719775,75072.68519501081,63.61113669606273,3868.787668053564,2.513391226677899,9662.20335238011,0.0010385021198925,0.0005827715052707,0.6875574663816919,2667.244553845317,0.000488742516176,5.935701254688287,1.2474732551060311e-05,8781.51583853358,0.0081113739599386,0.2532541143766683,SIEMENS_MAMMOMAT Revelation,B
146.03994374460987,4050.0,0.3555972601084192,2237.4176424111047,2481.005038285896,1260701.5,795.6195833596277,5755.153821318406,0.0045650408295051,1260702.0,0.691598640719722,666.0,1638.0,1823695438202.0,6.008293689963183,489.0,5.556629905478938,3764.0,321.7002614298518,1120.9381487456988,1067.0,9.0,3755.0,205.0316162733497,1202.7349604097544,0.9719594196925708,1823695438202.0,0.0193886847910278,190069.0516784193,2345.0598154060376,7869221.047223644,40366.76370363064,1175.3582095317904,33.30850939540828,0.944883880934568,4.464052022657386,3.6520849215318094,13.380748934416772,0.3030856634786129,0.2108532877219566,0.9985466537720382,0.971809312768544,-0.254937368765275,0.9763163810536266,0.2086503801499003,45.38223650694114,0.0010884795967155,10.478892858136064,0.9682743061041004,0.0075113990308538,90.7644730138823,6.9778022713846894,302.1666797317996,22578.209200202946,0.0195479284307283,290.6138126473426,2393.9192653274667,1.323529157121361,2978.7035881691886,0.0209931395681605,0.0035409184681218,6.423360179015744,987487.300291424,0.8549540356006781,0.916170514522861,0.1321571849533784,0.9401263177701644,2266.319855988766,0.0023907748079828,22578.209200202946,0.0195479284307283,290.6138126473426,2393.9192653274667,1.323529157121361,2978.7035881691886,0.0209931395681605,0.0035409184681218,987487.300291424,0.8549540356006781,0.9401263177701644,2266.319855988766,0.0023907748079828,6.423360179015744,0.916170514522861,0.1321571849533784,6.64966135026355,925546.8094680584,0.7341519323900956,0.1643530815587952,24443.35369341843,304.2918235427546,2361.1535660290856,1.5277805540087983,3397.8274112359622,0.0255010353703776,0.0059967477367051,0.8818346621344475,2118.197282105085,0.0027808490407192,9.065214541894226,1.2385479073835313e-05,40361.222089035706,0.0897778782847526,0.2253709696474811,SIEMENS_Mammomat Inspiration,A
129.59787888960406,4095.0,0.2761034114935231,2384.470570150937,2600.0030769212563,1125405.5,658.3604590245798,5849.375033980699,0.0051975710390438,1125406.0,0.6429097047507353,476.0,1868.0,1781741112169.0,6.437016072931293,703.0,4.371271697692675,4095.0,437.23806651150215,1123.5082388044848,1064.0,9.0,4086.0,294.521111462828,1258.2521681798291,0.7626683570369697,1781741112169.0,0.0137080583293903,320927.75606768567,2563.080650619964,17768593.771083094,68587.84026313176,2011.5593106298431,31.57294937861037,0.969093582440444,4.217566525294664,3.6045478529382806,13.785081983324272,0.3232248843793047,0.233726397280957,0.9988331302740217,0.9753870588380392,-0.3205078321338828,0.9918760111700038,0.2243801606833965,45.47619223623671,0.0009620157062641,10.804705844338711,0.9875052344820552,0.014008653320342,90.95238447247344,7.418100071550461,510.7830650021134,14097.982740452244,0.013897127555887,482.2928628113248,2644.79896456514,1.4339215320966077,3356.679191643181,0.041105125894791,0.0048591661462154,6.885931381214904,852174.544028161,0.8400335392848767,0.9014106908973296,0.2032147586191692,0.9331469165880952,2497.560309465727,0.0032911975754847,14097.982740452244,0.013897127555887,482.2928628113248,2644.79896456514,1.4339215320966077,3356.679191643181,0.041105125894791,0.0048591661462154,852174.544028161,0.8400335392848767,0.9331469165880952,2497.560309465727,0.0032911975754847,6.885931381214904,0.9014106908973296,0.2032147586191692,7.119660239961865,790889.5776724133,0.7027593398937035,0.1994642608133184,15427.13109224582,513.8254403616547,2579.7818351777046,1.6326987771524233,3799.0596478071034,0.0427508614375787,0.0090138385228459,0.8646950769569184,2299.899706367697,0.0038769628397672,5.46722592093228,2.149599811460916e-05,42440.82700612581,0.1177419291339438,0.3927734897698384,SIEMENS_Mammomat Inspiration,A
